College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Code,Private_Code,Apps_trans_scaled,Top10perc_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Private_Code_scaled
Prairie View A. and M. University,No,2405,2234,1061,10,22,4564,448,4290,3500,598,1582,75.0,93,19.4,1,5967,35,0.3716073269244065,0.6335451192059084,0.8678665243026582,-1.2063544244260114,0.8390979782953569,0.17961265012473462,-1.8390614673101566,0.43744287281614547,0.566925166272616,0.04347428240046014,0.9685124280279964,1.310887822159327,0.6931471805599453,-0.9909451344225686,0.928898128898129,Low,0,0,0.37160732692440634,-1.2063544244260114,0.17961265012473449,-1.839061467310157,0.4374428728161455,0.5669251662726181,0.04347428240046013,0.9685124280279963,1.3108878221593272,-3.7778073437934268,-0.9909451344225652,1.239075590591174,-1.6310663255951814
Presbyterian College,Yes,1082,832,302,34,63,1133,30,11859,3635,554,1429,80.0,85,13.4,42,8354,85,-0.37767394149661726,-0.3604423016568944,-0.4362387166903581,0.5760565206522865,-0.5343206149695388,-1.36021775036312,0.4616115011464722,0.15124584254104398,0.35325259307225293,0.4036602751791863,0.2554446883163039,-0.12026961376708763,3.7612001156935624,-0.020036860267943494,0.7689463955637708,Medium,1,1,-0.37767394149661754,0.5760565206522866,-1.3602177503631203,0.46161150114647176,0.151245842541044,0.35325259307225504,0.4036602751791863,0.2554446883163038,-0.12026961376708738,1.2306754403175497,-0.020036860267940104,0.15105071404080833,0.6130958528832952
Princeton University,Yes,13218,2042,1153,90,98,4540,146,19900,5910,675,1575,91.0,96,8.4,54,28320,99,1.830019790890709,0.5459333264707181,0.9456101619204286,2.453520190826315,0.8346477973983638,-0.509187807589489,1.9801936200662829,0.896797921433434,0.5575758329765808,1.2765519822358338,1.2631079470739583,-1.5210933767410013,4.007333185232471,2.329572213767726,0.15448630655167198,High 2,3,1,1.830019790890709,2.453520190826315,-0.5091878075894891,1.9801936200662824,0.896797921433434,0.5575758329765829,1.2765519822358338,1.2631079470739583,-1.521093376741001,1.6324785602276457,2.3295722137677295,-4.028634298155986,0.6130958528832952
Providence College,Yes,5139,3346,973,20,55,3717,1358,14400,6200,450,1100,66.0,74,18.4,35,8135,96,1.0441411122624484,1.0206375503185074,0.7858559350764744,-0.2659654673280361,0.6619954861934548,0.9402611098718289,0.9997803852163204,-0.6133100630418952,-0.1890906028016409,-0.5471481964393482,-0.5615293446508958,1.0858597394275726,3.58351893845611,-0.09041847540515911,0.651099435687877,High,2,1,1.0441411122624484,-0.265965467328036,0.9402611098718288,0.99978038521632,-0.6133100630418952,-0.18909060280163886,-0.5471481964393482,-0.5615293446508959,1.0858597394275729,0.9406174993141313,-0.09041847540515573,-0.6505687576455482,0.6130958528832952
Purdue University at West Lafayette,No,21804,18744,5874,29,60,26213,4065,9556,3990,570,1060,86.0,86,18.2,15,8604,67,2.22472452155714,2.553857537766039,2.2837905721272826,0.3114902312545731,2.065246082321354,1.778844561706615,-0.09625276903432285,0.2575377346399167,-0.26501950664306917,0.8660736565455243,0.3389408259481421,1.04028779275893,2.772588722239781,0.05690985670173381,0.8596587782058338,Medium,1,0,2.22472452155714,0.3114902312545732,1.7788445617066149,-0.09625276903432332,0.25753773463991675,-0.26501950664306717,0.8660736565455243,0.338940825948142,1.0402877927589302,-0.3831960439675105,0.056909856701737205,0.7680951615642765,-1.6310663255951814
Queens College,Yes,516,392,154,32,62,630,549,11020,4970,610,1900,73.0,75,14.0,36,9315,58,-1.112812754971866,-1.1654228871563947,-1.2460056044856591,0.47394446499414217,-1.249954836632557,0.312893648027692,0.26737457367401024,0.5123048472968703,0.9557779855209387,-0.09419074137999063,-0.4947312768374728,0.0327714581047688,3.6109179126442243,0.25809751361407546,0.7596899224806202,Medium,1,1,-1.1128127549718665,0.4739444649941423,0.3128936480276919,0.2673745736740098,0.5123048472968703,0.9557779855209408,-0.09419074137999064,-0.4947312768374729,0.03277145810476906,0.9853453098913291,0.25809751361407884,0.08808626361791722,0.6130958528832952
Quincy University,Yes,1025,707,297,22,66,1070,72,10100,4140,450,1080,69.0,71,16.3,32,6880,80,-0.43005508092935196,-0.5309954313233529,-0.45531611819064177,-0.12305785184375591,-0.6001209784268021,-0.9058669622243369,0.04287653889757052,-0.6133100630418952,-0.22672953226522813,-0.35852501531488695,-0.7532925064547982,0.5971546804090669,3.4965075614664802,-0.5584662479857804,0.6897560975609756,Medium,1,1,-0.43005508092935224,-0.12305785184375581,-0.905866962224337,0.04287653889757005,-0.6133100630418952,-0.2267295322652261,-0.35852501531488695,-0.7532925064547983,0.5971546804090672,0.798574649047804,-0.5584662479857769,-0.3876181231912932,0.6130958528832952
Quinnipiac College,Yes,3712,2153,806,17,45,2677,714,12030,6140,1000,500,63.0,73,12.0,33,8847,86,0.7606299641896158,0.5976060986071478,0.6036888743802834,-0.5017164322200872,0.36183670096028564,0.48918258828616373,0.5000836270038186,2.437506398173015,-1.7612021643396472,-0.7275130205821262,-0.6268807912936191,-0.4881495639928844,3.5263605246161616,0.128468810525835,0.580010775862069,High,2,1,0.7606299641896157,-0.5017164322200871,0.4891825882861636,0.5000836270038181,2.437506398173015,-1.7612021643396454,-0.7275130205821262,-0.6268807912936192,-0.4881495639928841,0.8473085057155563,0.1284688105258384,-1.1341285710889168,0.6130958528832952
Radford University,No,5702,4894,1742,15,37,8077,472,6684,4110,500,900,73.0,83,19.6,9,4519,62,1.133324204767021,1.375100902848646,1.3170629175593762,-0.676685000581864,1.2918649859102656,0.21356910692885997,-0.933536547478965,-0.22842386689854197,-0.5979547424825227,-0.09419074137999063,0.0931702615374012,1.3553462158537377,2.302585092994046,-1.937699296278431,0.858295334970186,Low,0,0,1.133324204767021,-0.6766850005818639,0.21356910692885983,-0.9335365474789654,-0.22842386689854194,-0.5979547424825208,-0.09419074137999064,0.09317026153740109,1.355346215853738,-1.1504595610307922,-1.9376992962784276,0.7588207377913987,-1.6310663255951814
Ramapo College of New Jersey,No,2088,957,362,6,29,2745,1938,4449,4860,600,1655,74.0,95,17.8,8,7333,47,0.2422079933402136,-0.21535717824636025,-0.2322777091103752,-1.7997017391221424,0.3855420738148465,1.20238569245362,-1.7698278078277583,0.450010288926062,0.662206280593937,-0.025816226751364867,1.1632240797157132,0.9485544386053418,2.1972245773362196,-0.3753212367101055,0.4583333333333333,Low,0,0,0.24220799334021337,-1.7997017391221424,1.2023856924536198,-1.7698278078277587,0.45001028892606204,0.6622062805939392,-0.025816226751364878,1.1632240797157132,0.948554438605342,-1.3224567005698127,-0.3753212367101021,-1.9618037805194506,-1.6310663255951814
Randolph-Macon College,Yes,1771,1325,306,21,46,1071,27,13840,3735,400,900,77.0,80,10.7,38,11080,74,0.08975010829244416,0.1164378070304664,-0.42123728447281134,-0.1932470423613438,-0.5990399713080633,-1.4122952245038178,0.8868907121226003,-1.0374664620381557,-0.5979547424825227,0.18480253734956345,-0.13862047133804148,-0.8450453297697846,3.6635616461296463,0.6687839589653756,0.7481648785996612,High,2,1,0.08975010829244394,-0.19324704236134368,-1.412295224503818,0.8868907121225998,-1.0374664620381557,-0.5979547424825208,0.18480253734956345,-0.1386204713380416,-0.8450453297697844,1.071284255022854,0.668783958965379,0.009690523950590902,0.6130958528832952
Randolph-Macon Woman's College,Yes,696,616,169,35,66,653,56,13970,6110,370,920,88.0,97,9.2,24,16358,68,-0.8108809588152377,-0.676869927470896,-1.1292047843991242,0.6254462220634173,-1.2035574357642644,-1.040340240879165,0.913360806423587,-1.314716832064786,-0.5534685665074899,1.0275244055596622,1.3646918631281069,-1.2786083915816426,3.2188758248682006,1.4616329315366132,0.8850574712643678,High,2,1,-0.810880958815238,0.6254462220634174,-1.0403402408791653,0.9133608064235865,-1.314716832064786,-0.553468566507488,1.0275244055596622,1.3646918631281069,-1.2786083915816424,0.34535112178986943,1.4616329315366166,0.940862341409624,0.6130958528832952
Reed College,Yes,1966,1436,327,47,80,1199,61,19960,5490,500,450,90.0,90,11.8,37,15886,68,0.18667914522987406,0.19731501547734054,-0.3460241461142375,1.1491944321080274,-0.4700035382826786,-0.994953383761919,1.9898389272245756,-0.22842386689854197,-1.964417312746711,1.1926294720784247,0.6889187505729792,-0.5420382510475145,3.6375861597263857,1.4076840453120116,0.7304170905391658,High 2,3,1,0.18667914522987383,1.1491944321080274,-0.9949533837619191,1.9898389272245751,-0.22842386689854194,-1.9644173127467093,1.1926294720784247,0.6889187505729791,-0.5420382510475142,1.0288802355322406,1.407684045312015,-0.11103361270629311,0.6130958528832952
Regis College,Yes,427,385,143,18,38,581,533,12700,5800,450,700,81.0,85,10.3,37,11758,84,-1.307305129540136,-1.1852222881883325,-1.340335852401631,-0.4199221856006509,-1.3560682587050112,0.2933369937479666,0.6474549303842935,-0.6133100630418952,-1.101513269226264,0.4784429028004287,0.2554446883163039,-0.958210073115202,3.6375861597263857,0.8007221355803853,0.9016393442622951,High,2,1,-1.3073051295401363,-0.4199221856006508,0.2933369937479665,0.647454930384293,-0.6133100630418952,-1.1015132692262621,0.4784429028004287,0.2554446883163038,-0.9582100731152018,1.0288802355322406,0.8007221355803887,1.0536556819096,0.6130958528832952
Rensselaer Polytechnic Institute,Yes,4996,4165,936,53,82,4291,16,17475,5976,1230,1100,94.0,98,15.4,21,15605,70,1.0198130008910082,1.2258977374940931,0.7487796488360939,1.3742899658208605,0.7867158609854568,-1.6630437463928247,1.5732225895576029,3.2807488140223215,-0.1890906028016409,1.5337975799756474,1.4679867891663476,0.38025767031614155,3.091042453358316,1.3743775625731207,0.8336669335468375,High 2,3,1,1.0198130008910082,1.3742899658208605,-1.663043746392825,1.5732225895576024,3.2807488140223215,-0.18909060280163886,1.5337975799756474,1.4679867891663476,0.3802576703161418,0.13666787740698347,1.374377562573124,0.5912932414668836,0.6130958528832952
Rhodes College,Yes,2302,1831,391,58,82,1345,59,15200,4768,550,1500,90.0,96,10.8,47,13388,77,0.33167856430704473,0.43885425077689255,-0.14724848888534847,1.5478149256655516,-0.3418895660093807,-1.0126907434074062,1.1561566954754305,0.12425506576926057,0.45491530270202957,1.1926294720784247,1.2631079470739583,-0.8170131119162174,3.871201010907891,1.074765044352711,0.7953953084274544,High,2,1,0.33167856430704457,1.5478149256655516,-1.0126907434074064,1.15615669547543,0.1242550657692606,0.4549153027020317,1.1926294720784247,1.2631079470739583,-0.8170131119162172,1.410247827615283,1.0747650443527144,0.3309617068979228,0.6130958528832952
Rider University,Yes,3586,2424,730,16,31,2748,1309,13250,5420,700,3100,84.0,92,12.3,23,11299,70,0.7301305564828408,0.7126472232470032,0.5057398161808749,-0.5871679226871698,0.3865713846394458,0.9136965065405458,0.7646602605180136,1.036120392064417,2.0213273655103,0.7082785056495632,0.8736625013025863,-0.40796787821144803,3.1780538303479458,0.7127335178326262,0.6759620747350809,High,2,1,0.7301305564828406,-0.5871679226871697,0.9136965065405457,0.7646602605180132,1.036120392064417,2.021327365510303,0.7082785056495632,0.8736625013025862,-0.40796787821144775,0.27871072767331073,0.7127335178326296,-0.48144792840449613,0.6130958528832952
Ripon College,Yes,587,501,211,28,52,735,28,15200,4100,350,650,87.0,90,9.4,49,12472,64,-0.9819193342809999,-0.8983066685322003,-0.8569342074385341,0.25456596475215887,-1.0530390448607996,-1.3943807068374012,1.1561566954754305,-1.5106521568656046,-1.248223768858662,0.9463421620267645,0.6889187505729792,-1.2192884958420362,3.912023005428146,0.9275528627697833,0.8534923339011925,High,2,1,-0.9819193342810002,0.254565964752159,-1.3943807068374015,1.15615669547543,-1.5106521568656046,-1.2482237688586602,0.9463421620267645,0.6889187505729791,-1.219288495842036,1.4768882217318418,0.9275528627697868,0.726149728004721,0.6130958528832952
Rivier College,Yes,484,386,141,6,28,590,1196,9870,4860,600,1100,59.0,59,12.2,19,6744,81,-1.1782792883682367,-1.1823703229770648,-1.3583857449809151,-1.7997017391221424,-1.3357785690075519,0.8488446334082878,-0.015330909568315157,0.450010288926062,-0.1890906028016409,-0.9551429519484147,-1.3968339859427865,-0.4346095870330258,2.995732273553991,-0.6171221032953355,0.7975206611570248,Medium,1,1,-1.1782792883682371,-1.7997017391221424,0.8488446334082876,-0.015330909568315624,0.45001028892606204,-0.18909060280163886,-0.9551429519484147,-1.3968339859427865,-0.43460958703302555,-0.018922461088820543,-0.617122103295332,0.34541879712765444,0.6130958528832952
Roanoke College,Yes,2227,1790,437,27,54,1460,239,13425,4425,450,1200,85.0,89,13.0,26,9405,72,0.3013778517028039,0.4165175027523146,-0.026287072245946407,0.19611044886994475,-0.25236085043557327,-0.21577742872920366,0.8012815403739927,-0.6133100630418952,-0.009909663407681455,0.7867190501158293,0.5990025096854961,-0.22378287640524416,3.295836866004329,0.28187996536367144,0.8037718904355635,High,2,1,0.30137785170280373,0.19611044886994486,-0.2157774287292038,0.8012815403739922,-0.6133100630418952,-0.009909663407679407,0.7867190501158293,0.599002509685496,-0.2237828764052439,0.4709871710129802,0.2818799653636748,0.38794095567064746,0.6130958528832952
Rockhurst College,Yes,935,858,345,22,50,1127,754,9490,4100,500,1500,60.0,79,10.7,21,7519,79,-0.51948613549723,-0.32842397213166347,-0.28586197600980673,-0.12305785184375591,-0.5403931188429315,0.5263269653599888,-0.11348310037529258,-0.22842386689854197,0.45491530270202957,-0.8996136288748151,-0.21283183845717074,-0.8450453297697846,3.091042453358316,-0.3050910820005339,0.9176470588235294,Medium,1,1,-0.5194861354972303,-0.12305785184375581,0.5263269653599887,-0.11348310037529305,-0.22842386689854194,0.4549153027020317,-0.8996136288748151,-0.21283183845717085,-0.8450453297697844,0.13666787740698347,-0.30509108200053053,1.1625434775981462,0.6130958528832952
Rocky Mountain College,Yes,560,392,270,11,31,743,118,8734,3362,600,625,56.0,78,11.3,27,6422,68,-1.0295847576245885,-1.1654228871563947,-0.565169988338777,-1.086763562568219,-1.0394573383103556,-0.6315921079320175,-0.31671227500828597,0.450010288926062,-1.3255434077459307,-1.1162149854595136,-0.28553671812966114,-0.678340495986942,3.332204510175204,-0.7635632333658976,0.7,Medium,1,1,-1.029584757624589,-1.086763562568219,-0.6315921079320176,-0.3167122750082864,0.45001028892606204,-1.325543407745929,-1.1162149854595136,-0.28553671812966125,-0.6783404959869418,0.5303560031614278,-0.7635632333658942,-0.31793697342022414,0.6130958528832952
Roger Williams University,Yes,3304,2804,679,10,20,2111,1489,12520,6050,500,730,44.0,54,16.4,8,7957,61,0.6574834403651484,0.8526526586611514,0.43316433972139773,-1.2063544244260114,0.1308148872316285,1.0072553941489457,0.6083742405880197,-0.22842386689854197,-1.0180797667335584,-1.677640781241535,-1.6102738723642291,0.6209628563189757,2.1972245773362196,-0.14981158628457916,0.8486682808716707,High,2,1,0.6574834403651483,-1.2063544244260114,1.0072553941489455,0.6083742405880193,-0.22842386689854194,-1.0180797667335566,-1.677640781241535,-1.6102738723642291,0.620962856318976,-1.3224567005698127,-0.14981158628457578,0.6933355184147181,0.6130958528832952
Rollins College,Yes,1777,1151,382,31,55,1668,1052,16425,5220,955,750,81.0,85,13.3,23,11561,90,0.09290026775815124,-0.026196424667606175,-0.17283651214800377,0.4211004096393092,-0.11038583803333499,0.7576792555133155,1.3854591343797222,2.252975986149221,-0.9642037997398595,0.4784429028004287,0.2554446883163039,-0.14603378484101692,3.1780538303479458,0.7636179193199306,0.6477208778840743,High,2,1,0.09290026775815102,0.42110040963930934,0.7576792555133154,1.3854591343797218,2.252975986149221,-0.9642037997398576,0.4784429028004287,0.2554446883163038,-0.14603378484101667,0.27871072767331073,0.7636179193199341,-0.6735504088022544,0.6130958528832952
Rosary College,Yes,434,321,141,28,53,624,269,10950,4600,550,950,79.0,82,12.9,30,9264,81,-1.290493849548193,-1.3864005739873573,-1.3583857449809151,0.25456596475215887,-1.2623986220314107,-0.14323042056317883,0.2507357364437644,0.12425506576926057,-0.48839044954759636,0.32979255441716077,0.01436886348154269,-0.24985413726745317,3.4339872044851463,0.24446293914850353,0.7396313364055299,Medium,1,1,-1.2904938495481935,0.254565964752159,-0.14323042056317897,0.25073573644376396,0.1242550657692606,-0.48839044954759436,0.32979255441716077,0.014368863481542581,-0.24985413726745292,0.6965124818629844,0.24446293914850692,-0.04835640057318745,0.6130958528832952
Rowan College of New Jersey,No,3820,1431,695,21,70,5303,3942,4356,4830,800,800,76.0,81,22.1,6,7252,51,0.7859004121300716,0.1938179437026082,0.4565921028534233,-0.1932470423613438,0.9636457792848275,1.7540857442512512,-1.810121810178753,1.5532793225065122,-0.835123048894733,0.11368059871460601,-0.06289081824039729,1.8969485372799224,1.9459101490553132,-0.4067701126898348,0.37460732984293194,Low,0,0,0.7859004121300714,-0.19324704236134368,1.754085744251251,-1.8101218101787535,1.5532793225065122,-0.8351230488947311,0.113680598714606,-0.0628908182403974,1.8969485372799226,-1.7327181967225165,-0.40677011268983143,-2.5313254275357737,-1.6310663255951814
Rutgers at New Brunswick,No,48094,26330,4520,36,79,21401,3712,7410,4748,690,2009,90.0,95,19.5,19,10474,77,2.8196074836519482,2.834958211362907,2.090379681128511,0.6737982758594397,1.9457509407429148,1.7058596713009744,-0.7024610653645125,0.980920247467398,1.075255483625034,1.1926294720784247,1.1632240797157132,1.333139219589902,2.995732273553991,0.5398619024951189,0.5474695388198112,Medium,1,0,2.8196074836519482,0.6737982758594399,1.7058596713009742,-0.7024610653645129,0.980920247467398,1.0752554836250363,1.1926294720784247,1.1632240797157132,1.3331392195899021,-0.018922461088820543,0.5398619024951223,-1.355480817029808,-1.6310663255951814
Rutgers State University at Camden,No,3366,1752,232,27,79,2585,1300,7411,4748,690,2009,90.0,95,18.6,12,10134,57,0.6740120732337835,0.3953207173230578,-0.7433516189356438,0.19611044886994475,0.3285707847619036,0.9087201123992387,-0.7021532668574305,0.980920247467398,1.075255483625034,1.1926294720784247,1.1632240797157132,1.1312391536008917,2.5649493574615367,0.4623738883645471,0.5204991087344029,Medium,1,0,0.6740120732337834,0.19611044886994486,0.9087201123992386,-0.702153266857431,0.980920247467398,1.0752554836250363,1.1926294720784247,1.1632240797157132,1.131239153600892,-0.7221596165599387,0.4623738883645505,-1.5389392782322622,-1.6310663255951814
